id =1, brand=Maruti, model=Alto, Manufacture Year=2018, price=343799
id =6799, brand=Ford, model=Figo, Manufacture Year=2012, price=325000
id =6800, brand=Volkswagen, model=Polo, Manufacture Year=2015, price=536000
id =6801, brand=Maruti, model=Swift, Manufacture Year=2014, price=477000
id =6803, brand=Renault, model=KWID, Manufacture Year=2017, price=441000
id =6804, brand=Hyundai, model=EON, Manufacture Year=2014, price=320000
id =6805, brand=Hyundai, model=i20, Manufacture Year=2010, price=375000
id =6807, brand=Hyundai, model=i20, Manufacture Year=2015, price=589000
id =6810, brand=Ford, model=Figo, Manufacture Year=2012, price=385000
id =6811, brand=Ford, model=Figo, Manufacture Year=2012, price=385000
id =6812, brand=Maruti, model=Ritz, Manufacture Year=2014, price=470000
id =6813, brand=Maruti, model=Ritz, Manufacture Year=2014, price=470000
id =6814, brand=Hyundai, model=i20, Manufacture Year=2010, price=324000
id =6815, brand=Hyundai, model=i20, Manufacture Year=2014, price=595000
id =6816, brand=Hyundai, model=EON, Manufacture Year=2015, price=337000
id =6822, brand=Hyundai, model=i20, Manufacture Year=2012, price=361000
id =6823, brand=Renault, model=KWID, Manufacture Year=2016, price=426000
id =6825, brand=Hyundai, model=Grand i10, Manufacture Year=2014, price=443000
id =6826, brand=Hyundai, model=Grand i10, Manufacture Year=2014, price=443000
id =6827, brand=Maruti, model=Celerio, Manufacture Year=2015, price=383000
id =6828, brand=Maruti, model=Celerio, Manufacture Year=2017, price=460000
id =6829, brand=Maruti, model=Swift, Manufacture Year=2016, price=542000
id =6832, brand=Ford, model=Figo, Manufacture Year=2015, price=509000
id =6833, brand=Maruti, model=Swift, Manufacture Year=2009, price=325000
id =6834, brand=Maruti, model=Swift, Manufacture Year=2009, price=325000
id =6835, brand=Maruti, model=Swift, Manufacture Year=2013, price=489000
id =6836, brand=Maruti, model=Swift, Manufacture Year=2013, price=489000
id =6837, brand=Hyundai, model=Grand i10, Manufacture Year=2017, price=535000
id =6838, brand=Hyundai, model=Grand i10, Manufacture Year=2017, price=535000
id =6839, brand=Hyundai, model=i20, Manufacture Year=2012, price=364000
id =6843, brand=Maruti, model=Celerio, Manufacture Year=2019, price=515000
id =6844, brand=Maruti, model=Celerio, Manufacture Year=2019, price=515000
id =6848, brand=Hyundai, model=i10, Manufacture Year=2014, price=443000
id =6849, brand=Hyundai, model=i10, Manufacture Year=2014, price=443000
id =6850, brand=Maruti, model=Alto 800, Manufacture Year=2016, price=325000
id =6854, brand=Hyundai, model=Grand i10, Manufacture Year=2015, price=485000
id =6855, brand=Hyundai, model=Grand i10, Manufacture Year=2015, price=470000
id =6856, brand=Maruti, model=Wagon R, Manufacture Year=2020, price=600000
id =6857, brand=Maruti, model=Wagon R, Manufacture Year=2020, price=600000
id =6858, brand=Maruti, model=Alto 800, Manufacture Year=2016, price=320000
id =6861, brand=Hyundai, model=Grand i10, Manufacture Year=2015, price=475000
id =6862, brand=Hyundai, model=Grand i10, Manufacture Year=2017, price=520000
id =6863, brand=Hyundai, model=Grand i10, Manufacture Year=2017, price=520000
id =6864, brand=Hyundai, model=Grand i10, Manufacture Year=2019, price=585000
id =6865, brand=Maruti, model=Wagon R, Manufacture Year=2016, price=435000
id =6866, brand=Maruti, model=Wagon R, Manufacture Year=2016, price=435000
id =6867, brand=Hyundai, model=Grand i10, Manufacture Year=2015, price=495000
id =6868, brand=Maruti, model=Celerio, Manufacture Year=2014, price=395000
id =6869, brand=Hyundai, model=Grand i10, Manufacture Year=2015, price=495000
id =6872, brand=Volkswagen, model=Polo, Manufacture Year=2015, price=595000
id =6873, brand=Ford, model=Figo, Manufacture Year=2013, price=355000
id =6874, brand=Hyundai, model=Grand i10, Manufacture Year=2016, price=525000
id =6876, brand=Hyundai, model=i10, Manufacture Year=2013, price=385000
id =6879, brand=Ford, model=Figo, Manufacture Year=2015, price=535000
id =6880, brand=Hyundai, model=EON, Manufacture Year=2014, price=315000
id =6881, brand=Hyundai, model=Grand i10, Manufacture Year=2014, price=460000
id =6884, brand=Fiat, model=Grande Punto, Manufacture Year=2013, price=395000
id =6889, brand=Hyundai, model=i20, Manufacture Year=2010, price=350000
id =6897, brand=Ford, model=Figo, Manufacture Year=2013, price=350000
id =6898, brand=Maruti, model=Celerio, Manufacture Year=2014, price=425000
id =6899, brand=Maruti, model=Swift, Manufacture Year=2015, price=590000
id =6900, brand=Hyundai, model=Grand i10, Manufacture Year=2015, price=495000
id =6901, brand=Hyundai, model=Grand i10, Manufacture Year=2017, price=575000
id =6902, brand=Tata, model=Tiago, Manufacture Year=2017, price=485000
id =6903, brand=Honda, model=Jazz, Manufacture Year=2015, price=595000
id =6904, brand=Tata, model=Tiago, Manufacture Year=2017, price=575000
id =6905, brand=Ford, model=Figo, Manufacture Year=2017, price=545000
id =6906, brand=Maruti, model=Celerio, Manufacture Year=2015, price=440000
id =6907, brand=Honda, model=Brio, Manufacture Year=2015, price=420000
id =6910, brand=Hyundai, model=i10, Manufacture Year=2012, price=370000
id =6912, brand=Hyundai, model=Grand i10, Manufacture Year=2017, price=540000
id =6914, brand=Nissan, model=Micra Active, Manufacture Year=2015, price=395000
id =6915, brand=Hyundai, model=i10, Manufacture Year=2011, price=325000
id =6916, brand=Maruti, model=Celerio, Manufacture Year=2018, price=575000
id =6917, brand=Honda, model=Jazz, Manufacture Year=2011, price=380000
id =6921, brand=Hyundai, model=Santro, Manufacture Year=2018, price=595000
id =6925, brand=Datsun, model=RediGO, Manufacture Year=2019, price=399000
id =6927, brand=Datsun, model=RediGO, Manufacture Year=2016, price=325000
id =6930, brand=Hyundai, model=i20, Manufacture Year=2013, price=475000
id =6931, brand=Honda, model=Brio, Manufacture Year=2013, price=365000
id =6932, brand=Hyundai, model=i10, Manufacture Year=2013, price=375000
id =6933, brand=Volkswagen, model=Polo, Manufacture Year=2013, price=425000
id =6939, brand=Maruti, model=Swift, Manufacture Year=2010, price=315000
id =6945, brand=Hyundai, model=Grand i10, Manufacture Year=2014, price=500000
id =6947, brand=Honda, model=Brio, Manufacture Year=2017, price=575000
id =6951, brand=Maruti, model=Swift, Manufacture Year=2015, price=600000
id =6954, brand=Ford, model=Figo, Manufacture Year=2015, price=575000
id =6955, brand=Nissan, model=Micra, Manufacture Year=2013, price=340000
id =6956, brand=Hyundai, model=Grand i10, Manufacture Year=2016, price=600000
id =6957, brand=Hyundai, model=EON, Manufacture Year=2014, price=330000
id =6958, brand=Hyundai, model=i10, Manufacture Year=2009, price=310000
id =6959, brand=Maruti, model=Alto 800, Manufacture Year=2017, price=350000
id =6962, brand=Ford, model=Figo, Manufacture Year=2012, price=320000
id =6963, brand=Fiat, model=Avventura, Manufacture Year=2016, price=540000
id =6964, brand=Maruti, model=Swift, Manufacture Year=2016, price=545000
id =6966, brand=Hyundai, model=i10, Manufacture Year=2013, price=365000
id =6967, brand=Maruti, model=Wagon R, Manufacture Year=2016, price=464000
id =6969, brand=Honda, model=Brio, Manufacture Year=2013, price=426000
id =6976, brand=Maruti, model=Celerio, Manufacture Year=2017, price=505000
id =6977, brand=Toyota, model=Etios Liva, Manufacture Year=2016, price=600000
id =6978, brand=Ford, model=Figo, Manufacture Year=2015, price=405000
id =6979, brand=Maruti, model=Wagon R, Manufacture Year=2014, price=410000
id =6980, brand=Maruti, model=Wagon R, Manufacture Year=2013, price=365000
id =6984, brand=Maruti, model=Swift, Manufacture Year=2013, price=450000
id =6985, brand=Hyundai, model=i20, Manufacture Year=2010, price=375000
id =6989, brand=Maruti, model=Swift, Manufacture Year=2013, price=495000
id =6992, brand=Tata, model=Tiago, Manufacture Year=2019, price=535000
id =6995, brand=Hyundai, model=Santro, Manufacture Year=2018, price=435000
id =6996, brand=Honda, model=Brio, Manufacture Year=2014, price=450000
id =6997, brand=Honda, model=Brio, Manufacture Year=2012, price=350000
id =7003, brand=Honda, model=Jazz, Manufacture Year=2016, price=590000
id =7005, brand=Toyota, model=Etios Liva, Manufacture Year=2013, price=440000
id =7006, brand=Maruti, model=Swift, Manufacture Year=2015, price=520000
id =7009, brand=Maruti, model=Alto K10, Manufacture Year=2017, price=395000
id =7010, brand=Maruti, model=Wagon R, Manufacture Year=2015, price=410000
id =7013, brand=Maruti, model=Ritz, Manufacture Year=2011, price=365000
id =7014, brand=Maruti, model=Swift, Manufacture Year=2010, price=395000
id =7015, brand=Maruti, model=Swift, Manufacture Year=2012, price=485000
id =7017, brand=Hyundai, model=EON, Manufacture Year=2014, price=325000
id =7019, brand=Maruti, model=Celerio, Manufacture Year=2015, price=565000
id =7021, brand=Honda, model=Brio, Manufacture Year=2014, price=450000
id =7023, brand=Ford, model=Figo, Manufacture Year=2012, price=350000
id =7024, brand=Maruti, model=Celerio, Manufacture Year=2015, price=475000
id =7025, brand=Maruti, model=Wagon R, Manufacture Year=2017, price=515000
id =7026, brand=Ford, model=Figo, Manufacture Year=2014, price=385000
id =7027, brand=Hyundai, model=Grand i10, Manufacture Year=2016, price=600000
id =7030, brand=Skoda, model=Fabia, Manufacture Year=2008, price=335000
id =7031, brand=Maruti, model=Swift, Manufacture Year=2008, price=350000
id =7032, brand=Hyundai, model=Grand i10, Manufacture Year=2015, price=535000
id =7033, brand=Hyundai, model=Grand i10, Manufacture Year=2014, price=490000
id =7035, brand=Maruti, model=Swift, Manufacture Year=2007, price=340000
id =7036, brand=Hyundai, model=i20, Manufacture Year=2013, price=485000
id =7037, brand=Maruti, model=Celerio, Manufacture Year=2015, price=475000
id =7038, brand=Honda, model=Brio, Manufacture Year=2015, price=485000
id =7039, brand=Honda, model=Jazz, Manufacture Year=2011, price=450000
id =7040, brand=Hyundai, model=i10, Manufacture Year=2011, price=375000
id =7041, brand=Maruti, model=Swift, Manufacture Year=2015, price=575000
id =7043, brand=Maruti, model=Swift, Manufacture Year=2009, price=385000
id =7046, brand=Maruti, model=Baleno, Manufacture Year=2015, price=595000
id =7048, brand=Hyundai, model=Grand i10, Manufacture Year=2015, price=450000
id =7049, brand=Maruti, model=Swift, Manufacture Year=2016, price=550000
id =7050, brand=Maruti, model=Swift, Manufacture Year=2010, price=360000
id =7051, brand=Maruti, model=Swift, Manufacture Year=2016, price=575000
id =7052, brand=Maruti, model=Swift, Manufacture Year=2021, price=350000
id =7054, brand=Hyundai, model=i10, Manufacture Year=2015, price=480000
id =7056, brand=Maruti, model=Wagon R, Manufacture Year=2017, price=475000
id =7058, brand=Honda, model=Jazz, Manufacture Year=2016, price=570000
id =7059, brand=Hyundai, model=Grand i10, Manufacture Year=2016, price=585000
id =7061, brand=Hyundai, model=EON, Manufacture Year=2015, price=320000
id =7062, brand=Hyundai, model=i10, Manufacture Year=2016, price=520000
id =7063, brand=Ford, model=Figo, Manufacture Year=2010, price=365000
id =7064, brand=Hyundai, model=Grand i10, Manufacture Year=2009, price=310000
id =7065, brand=Maruti, model=Swift, Manufacture Year=2010, price=385000
id =7068, brand=Nissan, model=Micra, Manufacture Year=2014, price=350000
id =7071, brand=Hyundai, model=Grand i10, Manufacture Year=2010, price=365000
id =7073, brand=Maruti, model=Celerio, Manufacture Year=2014, price=423000
id =7074, brand=Ford, model=Figo, Manufacture Year=2012, price=345000
id =7075, brand=Datsun, model=RediGO, Manufacture Year=2016, price=313000
id =7077, brand=Maruti, model=Ritz, Manufacture Year=2015, price=550000
id =7078, brand=Maruti, model=Swift Dzire, Manufacture Year=2014, price=522000
id =7080, brand=Maruti, model=Swift Dzire, Manufacture Year=2017, price=578000
id =7081, brand=Maruti, model=Ignis, Manufacture Year=2017, price=528000
id =7083, brand=Maruti, model=Swift Dzire, Manufacture Year=2011, price=369000
id =7087, brand=Volkswagen, model=Vento, Manufacture Year=2012, price=480000
id =7091, brand=Maruti, model=Swift Dzire, Manufacture Year=2010, price=366000
id =7092, brand=Maruti, model=Swift Dzire, Manufacture Year=2014, price=516000
id =7094, brand=Hyundai, model=i10, Manufacture Year=2010, price=415000
id =7100, brand=Maruti, model=Ignis, Manufacture Year=2017, price=528000
id =7106, brand=Volkswagen, model=Vento, Manufacture Year=2012, price=480000
id =7108, brand=Renault, model=Duster, Manufacture Year=2012, price=521000
id =7112, brand=Hyundai, model=i10, Manufacture Year=2010, price=415000
id =7154, brand=Chevrolet, model=Captiva, Manufacture Year=2010, price=395000
id =7174, brand=Honda, model=CR-V, Manufacture Year=2007, price=370000
id =7179, brand=Mahindra, model=Scorpio, Manufacture Year=2011, price=595000
id =7181, brand=Mahindra, model=Scorpio, Manufacture Year=2011, price=600000
id =7183, brand=Mahindra, model=Scorpio, Manufacture Year=2008, price=395000
id =7184, brand=Tata, model=New Safari, Manufacture Year=2011, price=575000
id =7208, brand=Ford, model=EcoSport, Manufacture Year=2014, price=600000
id =7210, brand=Ford, model=EcoSport, Manufacture Year=2014, price=585000
id =7216, brand=Mahindra, model=KUV 100, Manufacture Year=2016, price=385000
id =7251, brand=Mahindra, model=KUV 100, Manufacture Year=2016, price=430000
id =7255, brand=Mahindra, model=KUV 100, Manufacture Year=2016, price=430000
id =7277, brand=Premier, model=Rio, Manufacture Year=2013, price=375000
id =7296, brand=Nissan, model=X-Trail, Manufacture Year=2008, price=385000
id =7298, brand=Hyundai, model=Santa Fe, Manufacture Year=2011, price=490000
id =7309, brand=Tata, model=New Safari, Manufacture Year=2012, price=595000
id =7311, brand=Maruti, model=Ignis, Manufacture Year=2017, price=528000
id =7312, brand=Volkswagen, model=Vento, Manufacture Year=2012, price=480000
id =7315, brand=Hyundai, model=i10, Manufacture Year=2010, price=415000
id =7467, brand=Maruti, model=Eeco, Manufacture Year=2016, price=379000
id =7469, brand=Hyundai, model=Verna, Manufacture Year=2013, price=560000
id =7473, brand=Hyundai, model=i10, Manufacture Year=2010, price=415000
id =7474, brand=Maruti, model=Eeco, Manufacture Year=2019, price=450000
id =7475, brand=Maruti, model=Eeco, Manufacture Year=2019, price=439000
id =7477, brand=Maruti, model=Eeco, Manufacture Year=2019, price=425000
id =7478, brand=Maruti, model=Eeco, Manufacture Year=2017, price=370000
id =7479, brand=Maruti, model=Eeco, Manufacture Year=2018, price=423000
id =7480, brand=Maruti, model=Eeco, Manufacture Year=2017, price=425000
id =7481, brand=Maruti, model=Eeco, Manufacture Year=2017, price=370000
id =7482, brand=Maruti, model=Omni, Manufacture Year=2014, price=310000
id =7483, brand=Maruti, model=Eeco, Manufacture Year=2017, price=390000
id =7484, brand=Maruti, model=Eeco, Manufacture Year=2014, price=370000
id =7485, brand=Maruti, model=Eeco, Manufacture Year=2019, price=380000
id =7487, brand=Maruti, model=Eeco, Manufacture Year=2017, price=380000
id =7489, brand=Maruti, model=Eeco, Manufacture Year=2014, price=350000
id =7490, brand=Maruti, model=Eeco, Manufacture Year=2015, price=375000
id =7493, brand=Maruti, model=Omni, Manufacture Year=2016, price=325000
id =7496, brand=Hyundai, model=Grand i10, Manufacture Year=2019, price=591000
id =7497, brand=Mahindra, model=KUV 100, Manufacture Year=2016, price=424000
id =7498, brand=Hyundai, model=i10, Manufacture Year=2010, price=415000
id =7500, brand=Maruti, model=Ertiga, Manufacture Year=2014, price=595000
id =7501, brand=Hyundai, model=Grand i10, Manufacture Year=2019, price=591000
id =7502, brand=Renault, model=KWID, Manufacture Year=2019, price=484000
id =7503, brand=Maruti, model=Ignis, Manufacture Year=2017, price=528000
id =7505, brand=Volkswagen, model=Vento, Manufacture Year=2012, price=480000
id =7506, brand=Hyundai, model=i10, Manufacture Year=2010, price=415000
id =7512, brand=Toyota, model=Innova, Manufacture Year=2006, price=450000
id =7514, brand=Toyota, model=Innova, Manufacture Year=2007, price=525000
id =7515, brand=Maruti, model=Ertiga, Manufacture Year=2013, price=575000
id =7517, brand=Mahindra, model=Xylo, Manufacture Year=2012, price=595000
id =7522, brand=Renault, model=Triber, Manufacture Year=2019, price=600000
id =7531, brand=Nissan, model=Evalia, Manufacture Year=2013, price=460000
id =7562, brand=Hyundai, model=Grand i10, Manufacture Year=2015, price=450000
id =7564, brand=Hyundai, model=Grand i10, Manufacture Year=2016, price=495000
id =7569, brand=Hyundai, model=Santro, Manufacture Year=2018, price=525000
id =7570, brand=Maruti, model=Ignis, Manufacture Year=2017, price=535000
id =7574, brand=Maruti, model=Celerio, Manufacture Year=2016, price=430000
id =7575, brand=Maruti, model=Swift, Manufacture Year=2018, price=600000
id =7576, brand=Hyundai, model=i20, Manufacture Year=2017, price=550000
id =7577, brand=Hyundai, model=Grand i10, Manufacture Year=2017, price=550000
id =7578, brand=Maruti, model=Baleno, Manufacture Year=2016, price=570000
id =7579, brand=Maruti, model=Wagon R, Manufacture Year=2019, price=580000
id =7581, brand=Hyundai, model=i20 Active, Manufacture Year=2015, price=585000
id =7582, brand=Maruti, model=Wagon R, Manufacture Year=2017, price=470000
id =7583, brand=Hyundai, model=Grand i10, Manufacture Year=2016, price=545000
id =7585, brand=Hyundai, model=i20, Manufacture Year=2011, price=375000
id =7589, brand=Nissan, model=Micra Active, Manufacture Year=2018, price=470000
id =7591, brand=Hyundai, model=Grand i10, Manufacture Year=2016, price=490000
id =7593, brand=Hyundai, model=Santro, Manufacture Year=2019, price=550000
id =7594, brand=Maruti, model=Swift, Manufacture Year=2014, price=490000
id =7595, brand=Honda, model=Jazz, Manufacture Year=2016, price=575000
id =7596, brand=Hyundai, model=i10, Manufacture Year=2015, price=390000
id =7598, brand=Maruti, model=Wagon R, Manufacture Year=2019, price=590000
id =7600, brand=Renault, model=KWID, Manufacture Year=2016, price=325000
id =7603, brand=Hyundai, model=Grand i10, Manufacture Year=2018, price=575000
id =7606, brand=Hyundai, model=i10, Manufacture Year=2015, price=390000
id =7607, brand=Maruti, model=S-Presso, Manufacture Year=2020, price=480000
id =7608, brand=Maruti, model=Wagon R, Manufacture Year=2020, price=520000
id =7611, brand=Maruti, model=Swift, Manufacture Year=2015, price=530000
id =7613, brand=Hyundai, model=EON, Manufacture Year=2015, price=360000
id =7614, brand=Datsun, model=GO, Manufacture Year=2014, price=325000
id =7615, brand=Hyundai, model=Grand i10, Manufacture Year=2016, price=525000
id =7618, brand=Hyundai, model=i20, Manufacture Year=2014, price=550000
id =7619, brand=Honda, model=Brio, Manufacture Year=2014, price=400000
id =7620, brand=Maruti, model=Swift, Manufacture Year=2013, price=475000
id =7621, brand=Tata, model=Tiago, Manufacture Year=2018, price=495000
id =7622, brand=Hyundai, model=Grand i10, Manufacture Year=2014, price=430000
id =7623, brand=Maruti, model=Wagon R, Manufacture Year=2016, price=470000
id =7624, brand=Toyota, model=Etios Liva, Manufacture Year=2012, price=430000
id =7626, brand=Toyota, model=Etios Liva, Manufacture Year=2013, price=485000
id =7627, brand=Hyundai, model=Grand i10, Manufacture Year=2014, price=485000
id =7629, brand=Maruti, model=Celerio, Manufacture Year=2018, price=525000
id =7630, brand=Hyundai, model=Grand i10, Manufacture Year=2014, price=420000
id =7631, brand=Hyundai, model=EON, Manufacture Year=2015, price=360000
id =7632, brand=Ford, model=Figo, Manufacture Year=2014, price=430000
id =7634, brand=Hyundai, model=Grand i10, Manufacture Year=2015, price=535000
id =7635, brand=Maruti, model=Swift, Manufacture Year=2009, price=360000
id =7663, brand=Mahindra, model=KUV 100, Manufacture Year=2016, price=395000
id =7664, brand=Mahindra, model=KUV 100, Manufacture Year=2016, price=395000
id =7681, brand=Nissan, model=Terrano, Manufacture Year=2014, price=575000
id =7682, brand=Nissan, model=Terrano, Manufacture Year=2014, price=575000
id =7683, brand=Nissan, model=Terrano, Manufacture Year=2014, price=575000
id =7701, brand=Mahindra, model=KUV 100, Manufacture Year=2017, price=490000
id =7703, brand=Mahindra, model=KUV 100, Manufacture Year=2016, price=490000
id =7704, brand=Mahindra, model=Quanto, Manufacture Year=2012, price=430000
id =7722, brand=Renault, model=Duster, Manufacture Year=2016, price=590000
id =7725, brand=Renault, model=Duster, Manufacture Year=2013, price=450000
id =7735, brand=Tata, model=Safari Storme, Manufacture Year=2013, price=490000
id =7751, brand=Renault, model=Duster, Manufacture Year=2016, price=590000
id =7771, brand=Mahindra, model=Scorpio, Manufacture Year=2012, price=580000
id =7780, brand=Ford, model=Ecosport, Manufacture Year=2015, price=575000
id =7792, brand=Ford, model=Ecosport, Manufacture Year=2015, price=500000
id =7793, brand=Ford, model=Ecosport, Manufacture Year=2015, price=500000
id =7815, brand=Tata, model=New Safari, Manufacture Year=2008, price=450000
id =7818, brand=Maruti, model=SX4 S Cross, Manufacture Year=2016, price=510000
id =7819, brand=Renault, model=Duster, Manufacture Year=2013, price=450000
id =7829, brand=Renault, model=Duster, Manufacture Year=2014, price=467000
id =7832, brand=Honda, model=Civic, Manufacture Year=2007, price=310000
id =7900, brand=Maruti, model=Eeco, Manufacture Year=2019, price=465000
id =7901, brand=Maruti, model=Eeco, Manufacture Year=2018, price=425000
id =7902, brand=Maruti, model=Eeco, Manufacture Year=2016, price=385000
id =7903, brand=Maruti, model=Omni, Manufacture Year=2018, price=340000
id =7904, brand=Maruti, model=Eeco, Manufacture Year=2013, price=350000
id =7905, brand=Maruti, model=Eeco, Manufacture Year=2016, price=375000
id =7908, brand=Maruti, model=Eeco, Manufacture Year=2018, price=395000
id =7912, brand=Maruti, model=Eeco, Manufacture Year=2014, price=325000
id =7915, brand=Honda, model=Amaze, Manufacture Year=2014, price=456000
id =7916, brand=Maruti, model=Swift Dzire, Manufacture Year=2015, price=558000
id =7917, brand=Volkswagen, model=Vento, Manufacture Year=2014, price=510000
id =7918, brand=Maruti, model=Ignis, Manufacture Year=2017, price=557000
id =7919, brand=Honda, model=Jazz, Manufacture Year=2015, price=554000
id =7921, brand=Datsun, model=RediGO, Manufacture Year=2017, price=346000
id =7922, brand=Maruti, model=Celerio, Manufacture Year=2018, price=514000
id =7926, brand=Honda, model=Amaze, Manufacture Year=2014, price=413000
id =7932, brand=Ford, model=Figo Aspire, Manufacture Year=2017, price=589000
id =7939, brand=Hyundai, model=Xcent, Manufacture Year=2014, price=540000
id =7941, brand=Honda, model=City, Manufacture Year=2008, price=302000
id =7943, brand=Volkswagen, model=Vento, Manufacture Year=2013, price=497000
id =7946, brand=Hyundai, model=Verna, Manufacture Year=2009, price=375000
id =7952, brand=Honda, model=City, Manufacture Year=2007, price=350000
id =7953, brand=Honda, model=City, Manufacture Year=2007, price=350000
id =7956, brand=Chevrolet, model=Cruze, Manufacture Year=2010, price=450000
id =7957, brand=Chevrolet, model=Cruze, Manufacture Year=2010, price=450000
id =7958, brand=Toyota, model=Etios, Manufacture Year=2015, price=490000
id =7960, brand=Volkswagen, model=Vento, Manufacture Year=2011, price=315000
id =7967, brand=Honda, model=Civic, Manufacture Year=2008, price=345000
id =7970, brand=Honda, model=Amaze, Manufacture Year=2013, price=350000
id =7972, brand=Ford, model=Figo Aspire, Manufacture Year=2015, price=520000
id =7976, brand=Maruti, model=Swift Dzire, Manufacture Year=2005, price=570000
id =7978, brand=Honda, model=City, Manufacture Year=2010, price=475000
id =7982, brand=Mercedes-Benz, model=New C-Class, Manufacture Year=2013, price=550000
id =7986, brand=Honda, model=City, Manufacture Year=2011, price=425000
id =7990, brand=Maruti, model=Swift Dzire, Manufacture Year=2014, price=350000
id =7996, brand=Maruti, model=Swift Dzire, Manufacture Year=2017, price=495000
id =7997, brand=Mahindra, model=Verito, Manufacture Year=2015, price=475000
id =8002, brand=Hyundai, model=Verna, Manufacture Year=2016, price=560000
id =8003, brand=Hyundai, model=Verna, Manufacture Year=2013, price=590000
id =8005, brand=Tata, model=Tigor, Manufacture Year=2015, price=575000
id =8012, brand=Maruti, model=Swift Dzire, Manufacture Year=2015, price=575000
id =8015, brand=Tata, model=Tigor, Manufacture Year=2010, price=540000
id =8017, brand=Volkswagen, model=Ameo, Manufacture Year=2014, price=585000
id =8018, brand=Maruti, model=Swift Dzire, Manufacture Year=2017, price=600000
id =8022, brand=Volkswagen, model=Ameo, Manufacture Year=2017, price=545000
id =8023, brand=Hyundai, model=Xcent, Manufacture Year=2017, price=435000
id =8024, brand=Honda, model=Jazz, Manufacture Year=2015, price=554000
id =8025, brand=Datsun, model=RediGO, Manufacture Year=2017, price=346000
id =8026, brand=Maruti, model=Celerio, Manufacture Year=2018, price=514000
id =8069, brand=Maruti, model=Grand Vitara, Manufacture Year=2008, price=419000
id =8079, brand=Tata, model=New Safari, Manufacture Year=2007, price=315000
id =8080, brand=Tata, model=New Safari, Manufacture Year=2007, price=315000
id =8081, brand=Tata, model=New Safari, Manufacture Year=2007, price=315000
id =8082, brand=Mahindra, model=Quanto, Manufacture Year=2014, price=399000
id =8083, brand=Mahindra, model=Quanto, Manufacture Year=2014, price=399000
id =8084, brand=Mahindra, model=Quanto, Manufacture Year=2014, price=399000
id =8085, brand=Renault, model=Duster, Manufacture Year=2012, price=585000
id =8086, brand=Renault, model=Duster, Manufacture Year=2012, price=585000
id =8087, brand=Renault, model=Duster, Manufacture Year=2012, price=585000
id =8091, brand=Mahindra, model=Quanto, Manufacture Year=2014, price=399000
id =8092, brand=Mahindra, model=Quanto, Manufacture Year=2014, price=399000
id =8093, brand=Mahindra, model=Quanto, Manufacture Year=2014, price=399000
id =8102, brand=Mahindra, model=Quanto, Manufacture Year=2014, price=399000
id =8103, brand=Mahindra, model=Quanto, Manufacture Year=2014, price=399000
id =8120, brand=Renault, model=Koleos, Manufacture Year=2011, price=580000
id =8145, brand=Mahindra, model=TUV 300, Manufacture Year=2015, price=585000
id =8147, brand=Mahindra, model=TUV 300, Manufacture Year=2015, price=585000
id =8150, brand=Mahindra, model=Bolero, Manufacture Year=2012, price=425000
id =8152, brand=Mahindra, model=Bolero, Manufacture Year=2012, price=435000
id =8155, brand=Mahindra, model=Scorpio, Manufacture Year=2007, price=310000
id =8158, brand=Renault, model=Duster, Manufacture Year=2015, price=543000
id =8166, brand=Mahindra, model=XUV500, Manufacture Year=2015, price=549000
id =8177, brand=Mahindra, model=KUV 100, Manufacture Year=2016, price=450000
id =8178, brand=Mahindra, model=KUV 100, Manufacture Year=2016, price=450000
id =8181, brand=Nissan, model=Terrano, Manufacture Year=2013, price=450000
id =8182, brand=Nissan, model=Terrano, Manufacture Year=2013, price=450000
id =8183, brand=Hyundai, model=Santa Fe, Manufacture Year=2012, price=550000
id =8184, brand=Hyundai, model=Santa Fe, Manufacture Year=2012, price=550000
id =8205, brand=Mahindra, model=Scorpio, Manufacture Year=2011, price=475000
id =8210, brand=Tata, model=New Safari, Manufacture Year=2012, price=335000
id =8214, brand=Renault, model=Duster, Manufacture Year=2014, price=489000
id =8224, brand=Ford, model=EcoSport, Manufacture Year=2014, price=450000
id =8234, brand=Nissan, model=Terrano, Manufacture Year=2013, price=575000
id =8236, brand=Ford, model=Endeavour, Manufacture Year=2006, price=400000
id =8237, brand=Mahindra, model=Scorpio, Manufacture Year=2015, price=520000
id =8239, brand=Renault, model=Duster, Manufacture Year=2015, price=543000
id =8240, brand=Maruti, model=Swift, Manufacture Year=2015, price=489000
id =8241, brand=Honda, model=Amaze, Manufacture Year=2014, price=413000
id =8245, brand=Maruti, model=Omni, Manufacture Year=2018, price=336000
id =8247, brand=Maruti, model=Eeco, Manufacture Year=2019, price=435000
id =8249, brand=Maruti, model=Eeco, Manufacture Year=2019, price=459000
id =8250, brand=Maruti, model=Eeco, Manufacture Year=2018, price=412000
id =8251, brand=Maruti, model=Eeco, Manufacture Year=2017, price=389000
id =8254, brand=Maruti, model=Eeco, Manufacture Year=2017, price=340000
id =8255, brand=Maruti, model=Swift, Manufacture Year=2015, price=489000
id =8256, brand=Honda, model=Amaze, Manufacture Year=2014, price=413000
id =8258, brand=Hyundai, model=Santro, Manufacture Year=2018, price=504000
id =8261, brand=Honda, model=Amaze, Manufacture Year=2014, price=413000
id =8263, brand=Hyundai, model=Santro, Manufacture Year=2018, price=504000
id =8264, brand=Honda, model=Jazz, Manufacture Year=2015, price=534000
